"len","sort1","sort2","sorted","sort"
3974,"0,411954841401894","0,145576970600814","0,507594799273647","0,112286598596256"
3975,"0,414443714398658","0,146015108197753","0,49889660149347","0,112170999636874"
3976,"0,416691764999996","0,144868782599224","0,49511679681018","0,113059001159854"
3977,"0,416033243198763","0,146839781400922","0,507400400238112","0,112086199806072"
3978,"0,415091617598955","0,146535343601136","0,499302998650819","0,11200440058019"
3979,"0,414482582600613","0,14578825100034","0,495956400118302","0,112131603236776"
3980,"0,41445750240091","0,14538846440264","0,493464199826121","0,112238599103875"
3981,"0,415559359399776","0,145883502598736","0,528559999656864","0,112294599239249"
3982,"0,417225472198334","0,146149943598721","0,493913001264446","0,11982060095761"
3983,"0,416515346999222","0,145886732201325","0,504897798236925","0,112279399763793"
3984,"0,418007514801866","0,147131527599413","0,4952057992341","0,112182201701216"
3985,"0,417969010199886","0,146437195400358","0,499987600778695","0,112759601324797"
3986,"0,418889599200338","0,146745402598754","0,49900699959835","0,112250600068364"
3987,"0,419995246602048","0,14698494879849","0,511457399989013","0,112616599653848"
3988,"0,417804208397865","0,146543241599284","0,48993039818015","0,1216097996803"
3989,"0,417327132599894","0,146957068402844","0,509919397882186","0,119276199257001"
3990,"0,419308401999297","0,146956972999033","0,51519039698178","0,121842198132072"
3991,"0,417768829799024","0,145819799600577","0,499248800042551","0,11966019810643"
3992,"0,417095380401588","0,145905242800654","0,491470798442606","0,119276402983814"
3993,"0,416212259199529","0,146893426596944","0,504245802585501","0,112785196688492"
3994,"0,416390895801305","0,145840705199225","0,490839799749665","0,122829599422403"
3995,"0,417316633199516","0,146985550799582","0,507652999658603","0,115739200555254"
3996,"0,418531194198295","0,149003395999898","0,511107200873084","0,11266439978499"
3997,"0,421657892799703","0,14739758259966","0,506058598693926","0,112479996460024"
3998,"0,420908998198866","0,147381528401456","0,505798598169349","0,112588400952518"
3999,"0,421199313999386","0,147066117399663","0,508309798897244","0,114488600229379"
4000,"0,418757587399159","0,148231508200115","0,506992600276135","0,119924198952504"
4001,"0,420181231600873","0,147549034397525","0,508616800652817","0,113396998494864"
4002,"0,419676927200635","0,147280561800289","0,505626600352116","0,112892800825648"
4003,"0,419973146200937","0,146910186199238","0,50219440163346","0,112635797995608"
4004,"0,420029007400444","0,147569465998095","0,519728999643121","0,112826802069321"
4005,"0,420391207399371","0,147714424600417","0,501064800482709","0,112872196768876"
4006,"0,420039679402544","0,147938836000685","0,491559400688857","0,126950397680048"
4007,"0,421722120601044","0,148149778001243","0,500105597893707","0,112884797272272"
4008,"0,421546936601226","0,148115916000097","0,508241199713666","0,112850998993963"
4009,"0,420298726798501","0,147693075799907","0,490899001306388","0,12329520250205"
4010,"0,422041697600798","0,148363603801408","0,501952398917638","0,12246960104676"
4011,"0,422211699800391","0,149044292200415","0,51165760087315","0,114228800521232"
4012,"0,422531066599186","0,149230626199278","0,512726801389363","0,112844399700407"
4013,"0,424982537602773","0,147832016799657","0,503385400224943","0,112944000284188"
4014,"0,42263322279905","0,147988224599976","0,501616401015781","0,113151800178457"
4015,"0,422852984401106","0,148819306398218","0,50079420034308","0,120463602070231"
4016,"0,426368017998175","0,148820424200676","0,505779797094874","0,11312580172671"
4017,"0,422384280202095","0,148833458399167","0,505514998803847","0,113648001570255"
4018,"0,425016283601872","0,148797289200593","0,525652199576143","0,113667998812161"
4019,"0,425864951401309","0,148260978801409","0,495206798950676","0,121907200082205"
4020,"0,425332077399071","0,147379206598271","0,501730800897349","0,114597001811489"
4021,"0,426048305998847","0,148339747999853","0,523618598526809","0,113778999366332"
4022,"0,424407021600928","0,149436150002293","0,501245200575795","0,121462800598238"
4023,"0,42486860499921","0,149082433000149","0,511559999722522","0,11360360076651"
4024,"0,424436203598452","0,149067173199728","0,501091800106224","0,114410200330894"
4025,"0,423828439800127","0,148166982397379","0,50373620033497","0,113209200208075"
4026,"0,423817850000342","0,148446773999603","0,496308798028622","0,121207399934065"
4027,"0,4243445368018","0,147959918799461","0,504735998401884","0,113615399459377"
4028,"0,427032388999942","0,149434299200948","0,500402000034228","0,11294620053377"
4029,"0,425681256799726","0,15064601960039","0,493832197389566","0,113146800140385"
4030,"0,427654596001958","0,149874861200806","0,507297199510504","0,113342399708927"
4031,"0,427269890600291","0,150374407600611","0,494041800266132","0,128000800032169"
4032,"0,42649260420003","0,149887278999086","0,501037600042764","0,121702800970525"
4033,"0,426245926800766","0,150152660399908","0,512221001554281","0,114152398600709"
4034,"0,426641837197531","0,149613578601566","0,504337598977145","0,113864601007663"
4035,"0,431717993401981","0,150596567799221","0,503445598587859","0,114128999121021"
4036,"0,428133299401088","0,149164660400129","0,506400402809959","0,113700400106609"
4037,"0,430512016599823","0,150012506800704","0,506803201278672","0,121485997806303"
4038,"0,427262664998125","0,150461478999932","0,506488398241345","0,114013999700546"
4039,"0,42887471899885","0,149223042000085","0,513218400010373","0,114938999467995"
4040,"0,426438400600455","0,149895737999759","0,498552399221808","0,120916997548193"
4041,"0,429412593599409","0,150965328403981","0,49899479636224","0,114307799958624"
4042,"0,427830422000261","0,149768275598763","0,506779801798984","0,122550000378396"
4043,"0,427367220399901","0,150226528802887","0,509171401790809","0,114785601908807"
4044,"0,428164483398723","0,150759180198656","0,509965801029466","0,114381599996705"
4045,"0,428770350001287","0,151659840198408","0,519230801728554","0,122076999105047"
4046,"0,426928625200526","0,149416909400316","0,52446180197876","0,114203801786061"
4047,"0,429748719601775","0,15042339440115","0,522648598416708","0,114401403698139"
4048,"0,428971192601603","0,150159201800125","0,507765999645926","0,114299000415485"
4049,"0,430365361999429","0,150559672999952","0,498102202254813","0,127971002075356"
4050,"0,428347909398144","0,152005848201225","0,518413798999973","0,114084799133707"
4051,"0,431241693199263","0,150807475198235","0,518464999913704","0,114352999662515"
4052,"0,430037889997766","0,151746365398867","0,508077400445472","0,114295798994135"
4053,"0,429732451401651","0,1504604731992","0,5089397993288","0,114601198583841"
4054,"0,430261122999946","0,150421466398984","0,515734199143481","0,114229200698901"
4055,"0,430949523401796","0,151375889600604","0,520332802261692","0,115268400986679"
4056,"0,432618304000062","0,151948101600283","0,518968999676872","0,114392000250518"
4057,"0,431439813200268","0,150821037399874","0,516811000125017","0,114897597813979"
4058,"0,431933983598719","0,151823156600585","0,514857801317703","0,118923399713822"
4059,"0,438531323199277","0,153119342800346","0,499942198803183","0,114665996807162"
4060,"0,434451862401329","0,150897948998318","0,514611799735576","0,114637998922262"
4061,"0,432631141001184","0,153003505399101","0,518083600036334","0,114579200453591"
4062,"0,434354007599177","0,151680837999447","0,507392401050311","0,121464399853721"
4063,"0,434089692200359","0,151530507800635","0,508150400128216","0,115360198833514"
4064,"0,437786721001612","0,152690012198582","0,501825999526773","0,132509200193454"
4065,"0,434942412201781","0,152979734400287","0,522028800332919","0,115298198943492"
4066,"0,436565529598738","0,151824904599926","0,50944100075867","0,115710399404634"
4067,"0,432852846400056","0,151733317998878","0,521350199414883","0,115106999874115"
4068,"0,433905188199424","0,152011142400443","0,510468000720721","0,114578202192206"
4069,"0,435914506399422","0,152461818799202","0,500860999454744","0,114640199171845"
4070,"0,434878485000809","0,150260786000581","0,522806400840636","0,114849999954458"
4071,"0,43331925800012","0,15154275020177","0,502839600085281","0,115531201299746"
4072,"0,434408266197715","0,152358745600213","0,522056198678911","0,115086600999348"
4073,"0,435372354599531","0,152623839599255","0,519511400489137","0,115304598875809"
4074,"0,435876331398322","0,153333123600169","0,517379598750267","0,114772999950219"
4075,"0,438128760400286","0,153837812799611","0,523308401170652","0,11518580140546"
4076,"0,437788102601189","0,153288830599922","0,51268719980726","0,122249801643193"
4077,"0,435210471200117","0,152383375399222","0,517973399837501","0,115147998440079"
4078,"0,436616279599548","0,153470497799572","0,501794599404093","0,116486600018106"
4079,"0,436228662199574","0,15310877100128","0,512619203072973","0,11580300051719"
4080,"0,435979305201909","0,154236374197353","0,51386280101724","0,116524800250772"
4081,"0,436181038203358","0,152760346798459","0,504906002606731","0,124042599054519"
4082,"0,437851726601366","0,152361541398568","0,502428198524285","0,122605197248049"
4083,"0,437855213403236","0,15363960260147","0,513993798813317","0,115172599907964"
4084,"0,438177992601413","0,153067590597493","0,527282401162665","0,11670480016619"
4085,"0,436785048000456","0,153707717001089","0,511678800103255","0,126668199663982"
4086,"0,4380852665985","0,153809778598952","0,521676801145077","0,122372200712562"
4087,"0,438436863399693","0,15343774859939","0,521532799757551","0,115929800085723"
4088,"0,440081266401103","0,154985867999494","0,511219001782592","0,115392798034009"
4089,"0,439113044599071","0,154851087799761","0,506879200111143","0,115988199831918"
4090,"0,440134784601105","0,153596193400153","0,51140939904144","0,115595800161827"
4091,"0,438961017000838","0,154178076000244","0,520181999308988","0,115921400720254"
4092,"0,441056666799705","0,154320107599779","0,522316803107969","0,115365601959638"
4093,"0,439191762400151","0,154957977798767","0,504645598994102","0,12361300032353"
4094,"0,440994842599321","0,155435240000952","0,511643999197986","0,115267198998481"
4095,"0,441586352000013","0,154041587600659","0,523850397439674","0,116971600800753"
4096,"0,439699289400596","0,154805221199058","0,509777801926248","0,114408999797888"
4097,"0,441855054198823","0,153431900397118","0,515749400074128","0,124089600285515"
4098,"0,439991308598837","0,155591641398496","0,516151601914316","0,116106400673743"
4099,"0,440720632601006","0,159411692799767","0,50362540059723","0,123301202256698"
4100,"0,444218513400119","0,154377218600712","0,517238200700376","0,125248801487032"
4101,"0,442750664200867","0,155216079000093","0,521965601365082","0,124370798585005"
4102,"0,441424846403242","0,155212620199018","0,502051798684988","0,128711000434123"
4103,"0,44016801360267","0,154848397801106","0,515797801199369","0,129948397807311"
4104,"0,441567900199152","0,155406238199794","0,51954180089524","0,114774200483225"
4105,"0,441760202401201","0,154624168200826","0,526695598091465","0,116354400233831"
4106,"0,441831701398769","0,154977282600885","0,520395798957907","0,116805199650116"
4107,"0,444186317399726","0,156120935200306","0,517791802121792","0,115713400009554"
4108,"0,444056538198493","0,155770352600666","0,511858401296195","0,124051398597658"
4109,"0,443141954399471","0,155459721601801","0,525392200506758","0,115925203135703"
4110,"0,443997480800317","0,155134688001999","0,529283002833836","0,11610180081334"
4111,"0,44340883979894","0,155180652000126","0,511067600746173","0,115976799861528"
4112,"0,441175606200704","0,155202411997016","0,517423200653866","0,115533200732898"
4113,"0,444964250001067","0,15499758579972","0,513782400230411","0,122892399667762"
4114,"0,445136024999374","0,156146381999133","0,513138000678737","0,125576599384658"
4115,"0,449108786198485","0,156237933799275","0,516504200641066","0,118625599134248"
4116,"0,446844335400965","0,154570180601149","0,517058798868675","0,116231798892841"
4117,"0,442798639598186","0,155395692001912","0,526935000380036","0,116286599950399"
4118,"0,44869767499913","0,155344940401847","0,514934801321942","0,116174799040891"
4119,"0,444607451200136","0,155607657397923","0,507884602120612","0,116415199590847"
4120,"0,447277308798221","0,156716401399171","0,512361599248834","0,125983798352536"
4121,"0,446803964000719","0,157447931000206","0,523329600400757","0,115911799366586"
4122,"0,445578019002278","0,15713660200272","0,512278397218324","0,123891000112053"
4123,"0,446128792400123","0,156712781399256","0,506392400711775","0,116480798169505"
4124,"0,447232467199501","0,155832995800301","0,509366398910061","0,115448601718526"
4125,"0,446390170400264","0,1575451925979","0,510632399527822","0,115683201875072"
4126,"0,445678924198728","0,156506256398279","0,505273402086459","0,115680400631391"
4127,"0,445827568802633","0,156527128601738","0,515316201199312","0,11662179895211"
4128,"0,445918399398215","0,155959733601776","0,514620600733906","0,115588201151695"
4129,"0,446106139998301","0,157094093199703","0,513743401097599","0,115814199671149"
4130,"0,446170150401304","0,156861207798647","0,52101020119153","0,115813600132242"
4131,"0,446053578399005","0,156506737998279","0,520754200988449","0,125515399849974"
4132,"0,445277075799822","0,157642350597598","0,525811199622694","0,11556660028873"
4133,"0,448841815000924","0,158319402998313","0,504798800102435","0,124803998915013"
4134,"0,448795260999759","0,157291155599523","0,507396599277854","0,125697600014973"
4135,"0,449938283600204","0,157238433798193","0,512521198834293","0,116549403173849"
4136,"0,450011815998005","0,159042820801551","0,532867199217435","0,115758602623828"
4137,"0,44921889139805","0,157249984398368","0,517111997760367","0,116554596752394"
4138,"0,449532381400058","0,158158613400883","0,529968402406666","0,119175799773075"
4139,"0,450682859199878","0,15825706320029","0,510246600606479","0,116598198655993"
4140,"0,452104039800179","0,158889316198474","0,525319400185254","0,123806799820159"
4141,"0,452009418803209","0,157958666999184","0,510756397852674","0,11681280011544"
4142,"0,449325717202737","0,157444233600108","0,509493199933786","0,123670598259196"
4143,"0,452115334798873","0,158967046800535","0,52393800142454","0,116843597788829"
4144,"0,451306666000164","0,157629052195989","0,524327598395757","0,116673800221179"
4145,"0,45005720420013","0,158192913797393","0,510158398537897","0,128465599846095"
4146,"0,450278950799839","0,158811571198748","0,521605600079056","0,116559398884419"
4147,"0,455355408597097","0,157967210198694","0,519036997866351","0,127672002417967"
4148,"0,451786531400285","0,158410306400037","0,519550798344426","0,116921799781267"
4149,"0,455690541000513","0,159853650200239","0,515377002011519","0,126304199511651"
4150,"0,455526402199757","0,158855487598339","0,522739600273781","0,116400001570582"
4151,"0,453155281599902","0,157958010798029","0,525018399639521","0,124459200014826"
4152,"0,451990572000796","0,158814334198541","0,522078000358306","0,125314401520882"
4153,"0,453436946999864","0,16000932540046","0,51934179791715","0,125317601487041"
4154,"0,453327379196708","0,161754751604167","0,526968398480676","0,125183799536899"
4155,"0,453268455398211","0,159101848999853","0,527358200633898","0,116797199007124"
4156,"0,453789847600274","0,15974163619976","0,511753400496673","0,123838800936937"
4157,"0,454790885401599","0,159162102801201","0,524984199728351","0,117041802150197"
4158,"0,453596937799011","0,158541392999177","0,509013401460834","0,123503599024843"
4159,"0,463066332000017","0,160313082003267","0,525422202190384","0,117100399802439"
4160,"0,45699208239821","0,158135666199087","0,522379198810086","0,117062599747442"
4161,"0,464593189800507","0,161772752398974","0,52874640095979","0,117822800530121"
4162,"0,455716242200287","0,159158440800093","0,53233440121403","0,117719398986083"
4163,"0,454425656599051","0,159525521199976","0,512057001469657","0,117451601545326"
4164,"0,453289568402397","0,161050562201126","0,510443199891597","0,13134619948687"
4165,"0,45431476800004","0,159357170001022","0,52334779757075","0,125137199938763"
4166,"0,454673231601191","0,159846230999392","0,526473599893507","0,117419999151025"
4167,"0,455649528199865","0,159046942200803","0,524246400163975","0,118013200699352"
4168,"0,454837583602057","0,160629126800632","0,512191401503515","0,118389801355079"
4169,"0,458464783997624","0,159316746800323","0,528615400253329","0,118230798398145"
4170,"0,461770457400417","0,164754266598902","0,532475198269822","0,131242800853215"
4171,"0,459715872201195","0,159898338200583","0,529435400676448","0,127639001584612"
4172,"0,458007191999059","0,160515330800263","0,521151401335374","0,117865001084283"
4173,"0,468304120203538","0,161650885402923","0,526622201141436","0,127050599257927"
4174,"0,471060133801075","0,159507950198895","0,531871800194494","0,120647801668383"
4175,"0,476564902998507","0,178285960000358","0,542409598710947","0,117897200107109"
4176,"0,486269118200289","0,161365359999763","0,525720600853674","0,117785397742409"
4177,"0,461525893599901","0,161001803800173","0,521476402354892","0,127945601707324"
4178,"0,463027174600575","0,160842496198893","0,524653398315422","0,118091198964976"
4179,"0,462785016000271","0,161543829001312","0,531091398443095","0,12130280083511"
4180,"0,459573297201132","0,174800770000729","0,551475997781381","0,117866598884575"
4181,"0,508149290599977","0,205816715798574","0,722479801333975","0,171139201847836"
4182,"0,513459582799987","0,198170624399791","0,535785000829492","0,122623397328425"
4183,"0,482024586999614","0,176997571598622","0,524775200756267","0,128638600290287"
4184,"0,536156036602915","0,174953368399292","0,571168199530803","0,125844602007419"
4185,"0,494062758600921","0,181062904199644","0,536681398807559","0,122500401630532"
4186,"0,499711975798709","0,167218562999915","0,550709002709482","0,125041001592763"
4187,"0,478483655600576","0,165335169798345","0,560149599914439","0,12841279967688"
4188,"0,484599091400742","0,165169693400094","0,524903001496568","0,124858799972571"
4189,"0,458852300600847","0,162152019000496","0,517130602383986","0,129255600040779"
4190,"0,460109583399026","0,161190560800605","0,536678600474261","0,118301999464165"
4191,"0,464270764600951","0,162303119599528","0,518384600582067","0,12720639933832"
4192,"0,468988041603006","0,162038268201286","0,535870601015631","0,130520200764295"
4193,"0,465555227600271","0,164328220998868","0,528707599733025","0,137689799885266"
4194,"0,470405879997998","0,161648313399928","0,526262198400218","0,118348599062301"
4195,"0,463006517801841","0,161594680200506","0,532988198392559","0,118221799493767"
4196,"0,461418019799748","0,162535235201358","0,533075400744565","0,126718397950754"
4197,"0,46512454500189","0,162103440200735","0,532156600093003","0,118818199553061"
4198,"0,465002798198839","0,173008877200482","0,525663801818155","0,125837398809381"
4199,"0,485029542200209","0,167676414400921","0,534000400512014","0,118628799100406"
4200,"0,478210738200869","0,175980835397786","0,521642598323524","0,136237200058531"
4201,"0,476301411598979","0,166235761198914","0,547304000065196","0,123773598170374"
4202,"0,496518671799277","0,174781234997499","0,51900720136473","0,127497799985576"
4203,"0,475807515199995","0,167253063803946","0,524820400460158","0,119080999866128"
4204,"0,486184599201079","0,169724182799109","0,517717198817991","0,126398599240929"
4205,"0,478256091199","0,170575841399841","0,537852401612327","0,132393601234071"
4206,"0,467744694600697","0,167748547601514","0,533697800710797","0,122535400441848"
4207,"0,490698571199027","0,163540570801706","0,527705198328476","0,118953397031873"
4208,"0,47136960800126","0,182242129401129","0,526962798903696","0,118766399100423"
4209,"0,469132724998053","0,162661861999368","0,527467000938486","0,127510000311304"
4210,"0,486149863198807","0,166953328000091","0,555197398352902","0,118781601486262"
4211,"0,477887732199451","0,169129856200016","0,537329199141823","0,122720599756576"
4212,"0,529466017599043","0,171322273400438","0,608997400559019","0,142079799843486"
4213,"0,471268666001561","0,165890044799016","0,543588999425992","0,121892397874035"
4214,"0,468993256002432","0,162914042797638","0,517110399960075","0,118706800276414"
4215,"0,465472675400088","0,162701621600718","0,526235198776703","0,12051439989591"
4216,"0,465979204598989","0,161704728601035","0,528852202114649","0,120886800868902"
4217,"0,465109089597536","0,163224159399397","0,527482999314088","0,119185796938837"
4218,"0,467361026599247","0,16363490280055","0,536018998536747","0,118438998470083"
4219,"0,468060387401783","0,193002496600093","0,564265200227965","0,126872799592093"
4220,"0,51672341680096","0,164649905198894","0,52502739999909","0,119019599515013"
4221,"0,536573645798489","0,185836199201003","0,532403799297754","0,118969599134289"
4222,"0,516969728001277","0,213603485998465","0,53876379824942","0,129420000303071"
4223,"0,5846948847975","0,172875377601304","0,530805000744294","0,119148798694368"
4224,"0,478778105000674","0,163780678197509","0,531239800329786","0,118638198182452"
4225,"0,481100734000211","0,169810617800977","0,544125998567324","0,190668801951688"
4226,"0,49069644480187","0,178070654600742","0,534037000034004","0,119036401156336"
4227,"0,468994480198307","0,163098045399238","0,529912201454863","0,127897200582083"
4228,"0,474697251200269","0,20355599320028","0,543533000745811","0,125194000429474"
4229,"0,502749400601897","0,198311924400332","0,549204200797249","0,124243200116325"
4230,"0,495743425999535","0,164663459599251","0,53969459986547","0,119443603034597"
4231,"0,470383606202085","0,165254007998738","0,551441000425257","0,119887798791751"
4232,"0,501734258601209","0,165252647201123","0,533510000968818","0,120279201655649"
4233,"0,471127789000457","0,166120986401802","0,521808600751683","0,120293200598098"
4234,"0,47164551379974","0,164172397402581","0,519096599600744","0,120818000868894"
4235,"0,490992933399684","0,16654992679978","0,547904400445987","0,127818201144692"
4236,"0,471989343799942","0,167521084797045","0,539519201265648","0,119119802548084"
4237,"0,481162673799554","0,166696839804354","0,529483999707736","0,119607801025268"
4238,"0,475353714199446","0,166460237998399","0,53234479855746","0,119486400217284"
4239,"0,493130450401804","0,17172382860299","0,537299197458196","0,123245202121325"
4240,"0,59703893459955","0,179142190601851","0,530855200486258","0,160191400209442"
4241,"0,580414193200704","0,225289510001312","0,638615003845189","0,13416019937722"
4242,"0,816092580399709","0,234536295800353","0,567167000554036","0,126800798170734"
4243,"0,481616274001135","0,168929244199535","0,535272598790471","0,120144001266453"
4244,"0,476276761999179","0,168555799000023","0,533662400266621","0,129480000759941"
4245,"0,480250647000503","0,167280591400049","0,5378137997468","0,120052597776521"
4246,"0,506226525401871","0,166961484197236","0,534210998739582","0,126838400319684"
4247,"0,476708303800842","0,167373306001537","0,550360001216177","0,120843798504211"
4248,"0,576532550399133","0,166772136402142","0,545062999299262","0,126570601423737"
4249,"0,479113834997406","0,169327021799108","0,539249801659025","0,120157001947518"
4250,"0,487924479600042","0,168795953803055","0,521148199914023","0,134998399880715"
4251,"0,482315661599569","0,16848570459988","0,53613499912899","0,127998199604917"
4252,"0,481733608999639","0,166816296600155","0,54578100098297","0,12006500037387"
4253,"0,480734151200158","0,236161260800145","0,566068598709535","0,129407799977344"
4254,"0,484560054598842","0,245717033198162","0,563890198827721","0,128842800040729"
4255,"0,561499575800553","0,167485228800797","0,528760800079908","0,120967198745348"
4256,"0,509755526199297","0,177783628000179","0,664818199584261","0,189515600504819"
4257,"0,506078257600893","0,178554988399264","0,541483399865683","0,120770398643799"
4258,"0,546789898598217","0,188330818599206","0,534281000727788","0,126835200353526"
4259,"0,49152139499929","0,173259327000415","0,552572202286683","0,120828200306278"
4260,"0,482283716800157","0,169407464801043","0,523749801504891","0,129273399943486"
4261,"0,483528635000403","0,169729295399156","0,543101798393764","0,12751960020978"
4262,"0,482253596601367","0,169510135802557","0,540979998186231","0,119855199591257"
4263,"0,580224686602014","0,17397994579951","0,533328999881633","0,120387600327376"
4264,"0,516965192201315","0,177084950999415","0,554402200214099","0,124847998085897"
4265,"0,517476763400191","0,17235092720075","0,528449199919123","0,129710999317467"
4266,"0,503084437399229","0,171614421403501","0,556180599960499","0,120722800784279"
4267,"0,493951223400654","0,170357328199316","0,543751000077464","0,129110799753107"
4268,"0,484925956801453","0,172692917799577","0,551921398437116","0,120473001152277"
4269,"0,532938427999034","0,186052070998994","0,537813000846654","0,122122801258229"
4270,"0,475951465600519","0,167006300200592","0,532027598819695","0,12016659748042"
4271,"0,478950007798267","0,180470110800525","0,570887602225412","0,13003240164835"
4272,"0,510988040798111","0,167761544202222","0,534852599957958","0,120908000099007"
4273,"0,480489960797422","0,166966002601839","0,54039639653638","0,128303200472146"
4274,"0,47954141680093","0,178085765999276","0,545486601185985","0,121124797442462"
4275,"0,506581660600205","0,169487525799195","0,543091801228002","0,121290401148144"
4276,"0,499629206799727","0,171116237202659","0,541635799163487","0,12222419900354"
4277,"0,495227277997765","0,189123086401378","0,5410743993707","0,129134800226893"
4278,"0,508169287801138","0,170639380600187","0,544276197615545","0,129930399998557"
4279,"0,505351416197664","0,170454999398498","0,61931679956615","0,12128580128774"
4280,"0,506604301799962","0,177387455599091","0,536265400296543","0,128038199909497"
4281,"0,501982193799631","0,175940128597722","0,547503199777566","0,130646002071444"
4282,"0,500405870800023","0,173913333599921","0,836243001685943","0,133114401251078"
4283,"0,513424696199945","0,174379875200975","0,539166996895801","0,121118198148906"
4284,"0,493081597202399","0,168795412799227","0,535790600406472","0,122355599887669"
4285,"0,482897435202904","0,169807231602317","0,537575800262857","0,130889001593459"
4286,"0,485409401003562","0,170144965601503","0,544701601029374","0,121947600564454"
4287,"0,485190289802267","0,17969628739811","0,540191600157414","0,130321602046024"
4288,"0,499003232600808","0,169763990800129","0,700555599178187","0,14398519997485"
4289,"0,501924877398414","0,169366152801376","0,539007400220726","0,121681198652368"
4290,"0,483483242998773","0,169425574000343","0,540253201324958","0,121115798538085"
4291,"0,482904236399918","0,169342953601154","0,544239199371077","0,13050720008323"
4292,"0,50727145740093","0,180239337999956","0,541147001786158","0,12814519868698"
4293,"0,486412399401888","0,172596590798639","0,548165800864808","0,12939159933012"
4294,"0,484677000601369","0,171376702999987","0,54378080094466","0,133125799766276"
4295,"0,487102544000663","0,170280883398664","0,533452598028816","0,129728797764983"
4296,"0,488747840799624","0,171183563199884","0,541744400106836","0,127946000429802"
4297,"0,502250461399672","0,191541721399699","0,543383001058828","0,121927798318211"
4298,"0,499768252798822","0,169875262997812","0,537643398274668","0,129311400814913"
4299,"0,487532031798037","0,173073092798586","0,538561800203752","0,131234200671315"
4300,"0,484764773197821","0,184878667203884","0,547892201575451","0,129302201094106"
4301,"0,525250210599916","0,17991647360177","0,544972598436289","0,13046959793428"
4302,"0,502143550202891","0,175009250799485","0,548638598411344","0,12135400029365"
4303,"0,515464842200163","0,172389089000353","0,556695599516388","0,12193959846627"
4304,"0,488468607600953","0,173112992200186","0,538004000554793","0,121510997996666"
4305,"0,488033613600419","0,172496396001952","0,543643599667121","0,129736799863167"
4306,"0,488410884801124","0,170759341599478","0,551003999134991","0,131025401060469"
4307,"0,48665342139866","0,172186348600371","0,540687200555112","0,122502601880115"
4308,"0,488890908799658","0,170679183999891","0,54095179802971","0,12210240092827"
4309,"0,48988261140039","0,171804263198283","0,535621398012154","0,129418801225256"
4310,"0,488599356199847","0,171684081798594","0,54470519971801","0,121632397349458"
4311,"0,489402361601242","0,173748029999842","0,541837399941869","0,123555798199959"
4312,"0,499744342402846","0,172865777599509","0,541533401701599","0,125975000264589"
4313,"0,490197710199573","0,177106995800568","0,546907199895941","0,133955800265539"
4314,"0,488966525199066","0,17489129260066","0,541389397403691","0,12224419915583"
4315,"0,491331207001349","0,171079394200933","0,557216399465688","0,123073201393709"
4316,"0,49121203559771","0,177792661399872","0,550556601956487","0,122407999879215"
4317,"0,492473940202035","0,171832339001412","0,56014660076471","0,12315179919824"
4318,"0,505192252599227","0,184042367000075","0,543874799041078","0,121729398961179"
4319,"0,509646214402164","0,176204367597529","0,540877199091483","0,122376201034058"
4320,"0,496280151802057","0,173838785999396","0,547874200856313","0,122171401744708"
4321,"0,490896207597689","0,171807058397098","0,562200801505242","0,123740600247402"
4322,"0,491421399598767","0,171613500000967","0,545719600631855","0,122186799126212"
4323,"0,496224055801577","0,178761184001632","0,559551399783231","0,129835400730372"
4324,"0,512437405603123","0,182663618199877","0,551281801017467","0,122676999308169"
4325,"0,518927475200326","0,181424902401341","0,545438200060744","0,122934998944402"
4326,"0,515787757202634","0,177681506799126","0,547139998525381","0,122378798550926"
4327,"0,496461875196837","0,174748352997995","0,552420801250264","0,123079397599213"
4328,"0,515432637000049","0,172132288399735","0,552025400975253","0,122512597590685"
4329,"0,533355561601638","0,188097031399957","0,558550001005642","0,122999199084006"
4330,"0,512477410197607","0,18413988359971","0,543771400407422","0,129628801369108"
4331,"0,49398578920227","0,173093584598973","0,542243398376741","0,135610801225994"
4332,"0,500716377599747","0,172460554204008","0,544816799811087","0,126549002015963"
4333,"0,490932810401137","0,177874740400875","0,632884197693784","0,17809979908634"
4334,"0,525307902201894","0,174759867199464","0,554419199761469","0,122729598660953"
4335,"0,625677263799298","0,178070488201047","0,561242002004292","0,138871201488655"
4336,"0,505529305401433","0,22590089400037","0,832964399887715","0,210668602085207"
4337,"0,5929291234017","0,185751425598573","0,680980001925491","0,132777601538692"
4338,"0,56599841240095","0,186187517600774","0,551975199778099","0,122536200797185"
4339,"0,521227466400887","0,174027752800612","0,546843199117575","0,123580599029083"
4340,"0,498057293801685","0,184594015000039","0,543933398148511","0,131412998598535"
4341,"0,531290076200094","0,178183157200692","0,561950200062711","0,132541201310232"
4342,"0,539245238600415","0,175968928598741","0,551296999037731","0,122883799485862"
4343,"0,522216572801699","0,183910053200088","0,559694597905036","0,130673400417436"
4344,"0,501591161399847","0,21294148320012","0,604541198117659","0,232568201317918"
4345,"0,527917904601782","0,18354145239864","0,566704197262879","0,137255198205821"
4346,"0,507649287201639","0,190424815600272","0,545993198466022","0,129825799376704"
4347,"0,518032856598438","0,181315426000219","0,542367600428406","0,132202600070741"
4348,"0,508929606400488","0,191554346399789","0,546086397662293","0,130882000667043"
4349,"0,516560435399879","0,185021725598199","0,576192401058506","0,129592599114403"
4350,"0,551296064599592","0,183287660800852","0,559309202071745","0,127044001419563"
